"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Ben Lomond","Ben Lomond","CA","Santa Cruz, CA","""Santa Cruz-Watsonville, CA""",5157,7.7522643194285,100,,,651200,0.1230012300123,11.3733538566786,0.0194302825552826,,0.0266990291262136,0,62
"City","Clarks Summit","Clarks Summit","PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",5158,1.96070927414211,100,,,160400,-0.0623052959501558,4.35914118412492,0.0232980049875311,,,,118
"City","Salado","Salado","TX","Killeen, TX","""Killeen-Temple, TX""",5159,3.3486414083429,,,,232500,-0.38560411311054,2.87610619469027,0.0375569892473118,,0.122844827586207,0.0087719298245614,
"City","Brielle","Brielle","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5160,2.52072968490879,,,,587300,-0.541913632514818,1.0495526496903,0.0271207219478971,,0.0486187845303867,0.227272727272727,147
"City","Scottsburg","Scottsburg","IN","Louisville/Jefferson County, KY","""Louisville/Jefferson County, KY-IN""",5162,0.0778160479653017,,,,73500,0.136239782016349,-5.03875968992248,0.0155646258503401,,0.2054698457223,0.0273037542662116,73
"City","Black Diamond","Black Diamond","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",5163,8.16558234468682,100,,6.511,365900,0.771137427705866,7.20773513038383,0.0571850232303908,,0.0430570505920344,0.05,51
"City","West Peoria","West Peoria","IL","Peoria, IL","""Peoria, IL""",5164,1.93136879704044,50,,,75200,-0.660501981505945,0.804289544235925,0.0360771276595744,,,,118
"City","Warrington Township","Warrington Township","PA","York, PA","""York-Hanover, PA""",5165,7.85431815282562,100,,,191400,0.525210084033613,3.90879478827362,0.0334587251828631,,0.0904255319148936,0,90
"City","Lake Worth","Lake Worth","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",5167,8.69243525959944,100,,,107700,0.466417910447761,14.818763326226,0.0551253481894149,,,,51
"City","Gilbertsville","Gilbertsville","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5168,8.26763617808394,100,,,242500,0.789692435577722,8.06595365418895,0.0327876288659794,,,,98
"City","Oak Hill","Oak Hill","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",5169,9.7805842581962,100,,,687500,1.95758564437194,18.4936228886591,0.0489716363636363,,,,59
"City","Bridgeport","Bridgeport","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5170,4.02092103584641,,,,178000,0.964265456608054,3.12862108922364,0.0270842696629214,,0.198098256735341,0.008,98
"City","New Garden Township","New Garden Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5171,1.78211506569716,60,,,382000,0.685292567211386,-1.24095139607032,0.0111308900523561,,0.0871894788114954,0.0167597765363128,95
"City","Turners Falls","Turners Falls","MA","Greenfield Town, MA","""Greenfield Town, MA""",5172,2.38678402857507,100,,,168100,-0.473653049141504,1.87878787878788,,,0.0776699029126214,0.09375,113
"City","Springfield","Springfield","GA","Savannah, GA","""Savannah, GA""",5176,1.65199642811583,75,,,136400,0.813008130081301,-1.44508670520231,0.0320674486803518,,0.129426129426129,0.0471698113207547,83.5
"City","Marion","Marion","NY","Rochester, NY","""Rochester, NY""",5177,3.16494450822809,,,,116200,0.432152117545376,2.19876868953386,0.0236058519793461,,0.0844594594594595,0.0533333333333333,107.5
"City","Yale","Yale","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",5178,9.32134200790917,,,,117600,0.598802395209581,15.181194906954,0.0516666666666667,,0.159509202453988,0.0192307692307692,121
"City","Burns","Burns","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",5179,9.56371986222732,100,,,184500,1.76503033645891,13.3988936693301,0.0465149051490514,,0.0762286860581745,0,65
"City","Howland Center","Howland Center","OH","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",5180,6.42428881234851,100,,,119600,0.419815281276238,3.72940156114484,0.0274080267558527,,,,101
"City","Spring Lake Heights","Spring Lake Heights","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5181,5.92167368286771,,,,481800,-0.680272108843537,3.67979341510652,0.0346741386467413,,0.032626427406199,0.05,147
"City","Boston","Boston","NY","Buffalo, NY","""Buffalo-Cheektowaga-Niagara Falls, NY""",5182,3.21852277076158,,,,185800,-0.0537923614846692,-1.01225359616409,0.0271097954790096,,0.0326797385620915,0,87
"City","Berkeley","Berkeley","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5183,5.17412935323383,50,,,166600,0.847457627118644,14.4230769230769,0.0695678271308524,,0.261294261294261,0.0794392523364486,105
"City","Geismar","Geismar","LA","Baton Rouge, LA","""Baton Rouge, LA""",5184,4.938129863503,,,,264700,0.569908814589666,-0.188536953242836,0.0296599924442766,,0.0697463768115942,0.025974025974026,86
"City","Vandergrift","Vandergrift","PA","Pittsburgh, PA","""Pittsburgh, PA""",5185,0.895522388059702,,,,57400,-0.347222222222222,-0.863557858376511,0.0343205574912893,,0.193806193806194,0.0670103092783505,114.5
"City","Mount Orab","Mount Orab","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",5186,0.107156525066973,,,,120700,0.415973377703827,-6.21600621600622,0.00555923777961898,,0.184684684684685,0.0487804878048781,85
"City","De Kalb","De Kalb","TX","Texarkana, TX","""Texarkana, TX-AR""",5187,1.43258068631203,,,,70500,-1.26050420168067,-2.75862068965517,0.036936170212766,,0.164556962025316,0,
"City","West Fork","West Fork","AR","Fayetteville, AR","""Fayetteville-Springdale-Rogers, AR-MO""",5189,7.74205893608879,100,,,140200,1.37382501807664,11.5354017501989,0.0337945791726106,,0.195620437956204,0.0149253731343284,82
"City","Royersford","Royersford","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5190,6.70493685419059,100,,,187800,0.751072961373391,4.97484628283958,0.0332747603833865,,,,98
"City","Townville","Townville","SC","Greenville, SC","""Greenville-Anderson-Mauldin, SC""",5191,2.0423523408598,100,,,153300,0,3.23232323232323,0.0233659491193738,,0.0682730923694779,0.0294117647058824,90
"City","Mc Farland","Mc Farland","WI","Madison, WI","""Madison, WI""",5192,6.03775991835693,,,,243300,0.454170107349298,6.24454148471616,0.0312700369913688,,0.0448748228625413,0.0105263157894737,71
"City","Town of Peterborough","Town of Peterborough","NH","Manchester, NH","""Manchester-Nashua, NH""",5193,8.93736445975252,100,,,212800,0.282752120640905,3.25084910237749,0.0346052631578948,,0.0795698924731183,0,83
"City","Mount Ephraim","Mount Ephraim","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5194,1.09197601734915,,,,144400,0.697350069735007,4.18470418470418,0.0286149584487534,,0.239800995024876,0.0663900414937759,127
"City","Haleiwa","Haleiwa","HI","Urban Honolulu, HI","""Urban Honolulu, HI""",5195,9.89284347493303,,,,1143700,1.17657466383581,7.64235294117647,0.0434519541837894,,0.040084388185654,0,70
"City","Sansom Park","Sansom Park","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",5196,8.79448909299655,100,,,82900,0.484848484848485,16.5963431786217,0.0580940892641737,,,,51
"City","Barnstead","Barnstead","NH","Laconia, NH","""Laconia, NH""",5197,3.74410001275673,75,,,180500,0.501113585746102,1.34755755193711,,,0.0997543140372025,0.0125915782921279,112.5
"City","East Moriches","East Moriches","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5199,0.938895267253476,,,,346800,0.318194966734163,3.49149507609669,0.0292848904267589,,0.143262411347518,0.158415841584158,168
"City","Chesterbrook","Chesterbrook","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5200,0.241102181400689,75,,,303200,-0.131752305665349,0.864936793080506,0.0246635883905013,,,,95
"City","Butner","Butner","NC","Oxford, NC","""Oxford, NC""",5201,1.40451588212782,,,,119100,0.168208578637511,6.33928571428571,,,0.0793650793650794,0.08,84
"City","Pequannock","Pequannock","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5202,4.86414083429009,,,,373200,0.107296137339056,2.07877461706783,0.0383949624866025,,0.0582175067117369,0.0710204646371396,128
"City","Lely Resort","Lely Resort","FL","Naples, FL","""Naples-Immokalee-Marco Island, FL""",5203,4.39596887358081,77.78,,,404000,0.597609561752988,2.85132382892057,0.0193217821782179,,0.0893445624313438,0.0245901639344262,142
"City","Hightstown","Hightstown","NJ","Trenton, NJ","""Trenton, NJ""",5204,0.845771144278607,50,,,239500,0,3.67965367965368,0.0133319415448852,,,,125
"City","Elmsford","Elmsford","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5205,0.982268146447251,,,,400700,-0.099725754176016,8.82672460619229,0.0394085350636386,,0.173417721518987,0.153284671532847,133
"City","Glassport","Glassport","PA","Pittsburgh, PA","""Pittsburgh, PA""",5206,1.6175532593443,,,,54300,-0.36697247706422,6.26223091976517,0.031767955801105,,0.143984220907298,0.0410958904109589,90
"City","Town of Brillion","Town of Brillion","WI","Appleton, WI","""Appleton, WI""",5207,3.90993749202704,,,,119700,0.419463087248322,4.17754569190601,0.0315288220551377,,0.081277213352685,0.0357142857142857,93
"City","Foster","Foster","RI","Providence, RI","""Providence-Warwick, RI-MA""",5208,5.6142365097589,,,,284100,1.10320284697509,2.52616383976904,0.0431080605420626,,0.0900692840646651,0.0641025641025641,95
"City","Annville","Annville","PA","Lebanon, PA","""Lebanon, PA""",5209,4.89092996555683,,,,143000,0.280504908835905,4.15149308084487,0.0233636363636363,,0.0717460317460318,0.00884955752212389,
"City","Town of North Brookfield","Town of North Brookfield","MA","Worcester, MA","""Worcester, MA-CT""",5211,0.561296083684143,0,,,211100,0.237416904083571,4.60852329038652,0.0351681667456183,,0.11820652173913,0.137931034482759,82
"City","Milliken","Milliken","CO","Greeley, CO","""Greeley, CO""",5212,9.77165454777395,100,,,254000,1.03420843277645,11.3058720420684,0.0562913385826771,,0.0430820215410108,0.0192307692307692,59
"City","Jim Thorpe","Jim Thorpe","PA","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",5213,2.56792958285496,100,,,118000,0.0848176420695505,4.33244916003537,0.0264322033898305,,0.161347517730496,0.0549450549450549,137
"City","Suncook","Suncook","NH","Concord, NH","""Concord, NH""",5214,1.90202831993877,40,,,179700,-0.388026607538803,6.01769911504425,,,0.123263888888889,0.0187793427230047,93
"City","Danby","Danby","NY","Ithaca, NY","""Ithaca, NY""",5215,9.42084449547136,100,,,182900,0.549752611324904,3.97953382603752,0.0387260798250411,,,,108
"City","Montegut","Montegut","LA","Houma, LA","""Houma-Thibodaux, LA""",5216,0.589360887868351,,,,88200,-0.56369785794814,1.37931034482759,0.022312925170068,,0.234126984126984,0,
"City","Westvale","Westvale","NY","Syracuse, NY","""Syracuse, NY""",5217,3.13050133945656,85.71,,,137700,0.731528895391368,3.22338830584708,0.0254611474219317,,,,103
"City","Buena","Buena","NJ","Atlantic City, NJ","""Atlantic City-Hammonton, NJ""",5219,0.747544329633882,,,,151000,1.13864701942398,2.2342586323629,0.0267086092715232,,0.280571047716576,0.105664748044481,
"City","Deep River","Deep River","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",5221,1.09452736318408,,,5.0403,227100,0,-3.11433447098976,0.0133641567591369,,0.0988372093023256,0.0470588235294118,131
"City","Dundee","Dundee","OH","New Philadelphia, OH","""New Philadelphia-Dover, OH""",5222,9.69128715397372,,,,185600,1.31004366812227,2.88248337028825,,,0.0567375886524823,0,88
"City","Washington Township","Washington Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5223,2.93404771016711,100,,,403000,-0.0248077400148846,-1.32223310479922,0.0151215880893301,,,,128
"City","Miami","Miami","AZ","Payson, AZ","""Payson, AZ""",5225,2.57813496619467,,,,77300,-1.90355329949239,3.75838926174497,,,0.111111111111111,0.0555555555555556,124.5
"City","Brecknock Township","Brecknock Township","PA","Reading, PA","""Reading, PA""",5227,5.13585916570991,100,,,235800,0.51150895140665,1.50667240637107,0.0271840542832908,,,,107
"City","Bahama","Bahama","NC","Durham, NC","""Durham-Chapel Hill, NC""",5229,5.73032274524812,100,,,260300,0.735294117647059,2.60149783208514,0.0480906646177488,,0.058974358974359,0.0434782608695652,64
"City","Meridianville","Meridianville","AL","Huntsville, AL","""Huntsville, AL""",5231,4.19951524429136,100,,,165900,0.12070006035003,1.40586797066015,0.0279867389993973,,0.153293413173653,0.02734375,109.5
"City","Pismo Beach","Pismo Beach","CA","San Luis Obispo, CA","""San Luis Obispo-Paso Robles-Arroyo Grande, CA""",5232,9.3417527745886,100,,,786900,0.254809529876417,8.67283524375086,0.0352522556868726,,0.0502232142857143,0,82
"City","Fort Wright","Fort Wright","KY","Cincinnati, OH","""Cincinnati, OH-KY-IN""",5235,8.08776629672152,100,,,189700,0.529941706412295,9.08568142610696,0.0427622561939904,,,,85
"City","Pamplico","Pamplico","SC","Florence, SC","""Florence, SC""",5236,9.61857379767828,,,,97200,2.31578947368421,17.5332527206771,0.0282407407407408,,0.122950819672131,0,111
"City","Duryea","Duryea","PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",5237,7.73568057150147,,,,94500,1.61290322580645,13.3093525179856,0.0205291005291006,,0.183941605839416,0.0158730158730159,121
"City","Braselton","Braselton","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",5238,8.91567802015563,80,,,258900,0.778513040093422,9.70338983050847,0.0496214754731557,,0.0908343608713522,0.0135746606334842,99
"City","Ely","Ely","MN","Duluth, MN","""Duluth, MN-WI""",5242,6.21125143513203,,,,143200,1.3446567586695,7.75018811136193,0.0330796089385474,,0.167872648335745,0,89
"City","Newfield","Newfield","NY","Ithaca, NY","""Ithaca, NY""",5243,9.47314708508738,100,,,150700,0.466666666666667,5.53221288515406,0.0378699402786995,,0.0423387096774194,0,108
"City","Newton","Newton","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",5244,9.5114172726113,100,,,289800,1.11653872993719,9.39977349943375,0.0339958592132505,,0.047008547008547,0,82
"City","Gervais","Gervais","OR","Salem, OR","""Salem, OR""",5246,8.73835948462814,100,,,208900,1.70399221032132,16.899832120873,0.0677357587362375,,0.0636042402826855,0.111111111111111,76
"City","Saint Charles","Saint Charles","MI","Saginaw, MI","""Saginaw, MI""",5247,6.14236509758898,,,,90900,0.553097345132743,4.24311926605505,0.053949394939494,,0.200777202072539,0.0387096774193548,113.5
"City","Town of Enfield","Town of Enfield","NH","Claremont, NH","""Claremont-Lebanon, NH-VT""",5248,3.63949483352468,75,,,202700,-0.29513034923758,-1.55415250121418,,,0.0962837837837838,0,117
"City","Avon","Avon","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",5249,5.66143640770506,100,,43.6681,303000,2.02020202020202,7.86756852972588,0.0391749174917493,,0.0714285714285714,0.163265306122449,75
"City","Veneta","Veneta","OR","Eugene, OR","""Eugene, OR""",5250,8.17833907386146,100,,,218100,0.972222222222222,12.133676092545,0.0502888583218708,,0.0826245443499393,0.0588235294117647,71
"City","Applewood","Applewood","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",5252,9.48845516009695,100,,,464700,1.02173913043478,9.26404890665413,0.0352485474499677,,,,57
"City","South Bay","South Bay","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",5253,1.40324020921036,,,,111100,1.0919017288444,1.55393053016453,0.00407740774077414,,0.169117647058824,0.130434782608696,104
"City","Maynardville","Maynardville","TN","Knoxville, TN","""Knoxville, TN""",5254,2.75162648296977,100,,,105500,0.380589914367269,-1.30963517305893,0.0323601895734598,,0.121033969072145,0.0111127471322717,89
"City","Lucas","Lucas","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",5256,9.12743972445465,100,,,527000,0.400076204991427,9.22279792746114,0.0383074003795068,,,,51
"City","Eaton","Eaton","NY","Syracuse, NY","""Syracuse, NY""",5259,3.02844750605945,,,,115900,0.346320346320346,7.71375464684015,0.0173252804141502,,0.0953580868803563,0.0337058461760879,104
"City","Rossford","Rossford","OH","Toledo, OH","""Toledo, OH""",5260,6.32351065186886,60,,,119500,0.843881856540084,9.23217550274223,0.0210711297071129,,0.100571428571429,0.0227272727272727,95
"City","Delaware Township","Delaware Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5261,8.90547263681592,,,,400600,1.05953582240161,3.59451771399017,0.0317448826759861,,0.0559610705596107,0.0217391304347826,134
"City","Charlotte","Charlotte","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",5262,5.92422502870264,,,,103700,1.46771037181996,9.96818663838812,0.0351976856316296,,0.132267441860465,0.032967032967033,65
"City","Town of Boonville","Town of Boonville","NY","Utica, NY","""Utica-Rome, NY""",5263,0.762852404643449,,,,116100,-0.343347639484979,1.0443864229765,0.0357192075796726,,0.10660816812913,0.0710463028824984,
"City","Barrington","Barrington","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5264,2.84219926010971,80,,,427700,0.682674199623352,3.13479623824451,0.0208113163432313,,0.091818308098347,0.0347957639939486,111
"City","New Hope","New Hope","AL","Huntsville, AL","""Huntsville, AL""",5265,2.82433983926521,,,,106200,0.0942507068803016,-0.932835820895522,0.0279849340866289,,0.161579892280072,0.0111111111111111,109.5
"City","Winterville","Winterville","GA","Athens, GA","""Athens-Clarke County, GA""",5266,2.44801632861334,100,,,136000,0.221075902726603,6.25,0.0291323529411764,,0.12969696969697,0.0186915887850467,77.5
"City","Conifer","Conifer","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",5268,7.1539737211379,100,3.5476,,455000,0.619195046439629,7.48877864398772,0.0339890109890111,,0.0237113402061856,0.0217391304347826,66
"City","Sunman","Sunman","IN","Cincinnati, OH","""Cincinnati, OH-KY-IN""",5269,0.500063783645873,,,,137300,0.29218407596786,-0.145454545454545,0.0131755280407866,,0.107684086984982,0.0419987169120596,85
"City","Killingworth","Killingworth","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",5270,0.949100650593188,66.67,,2.5278,340800,-0.438212094653812,-2.18140068886338,0.00639084507042265,,0.0705614567526555,0.0752688172043011,131
"City","Vienna","Vienna","NY","Utica, NY","""Utica-Rome, NY""",5275,1.72598545732874,,,,121900,-0.408496732026144,4.01023890784983,0.0277194421657097,,0.0954944096865086,0.033346994678526,
"City","Town of Topsfield","Town of Topsfield","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",5276,4.14210996300549,100,,,561400,0.483264721675318,3.9244724176231,0.0246811542572141,,0.0357142857142857,0.0789473684210526,73
"City","Spicewood","Spicewood","TX","Austin, TX","""Austin-Round Rock, TX""",5277,8.41306289067483,,,,444800,1.45985401459854,3.92523364485981,0.0396470323741007,,0.0703753351206434,0.00952380952380952,63.5
"City","Brentwood","Brentwood","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",5278,8.4424033677765,100,,,364200,0.886426592797784,6.77220756376429,0.0313646348160352,,,,82
"City","Hubbardston","Hubbardston","MA","Worcester, MA","""Worcester, MA-CT""",5279,3.40732236254624,,,14.5865,250200,0.36101083032491,9.68873301183691,0.0422621902478018,,0.0697167755991285,0.0625,82
"City","Rochelle Park","Rochelle Park","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5281,3.62673810435004,,,,346600,0.231347599768652,5.34954407294833,0.0313271783035198,,0.102702702702703,0.105263157894737,136
"City","Peters","Peters","PA","Chambersburg, PA","""Chambersburg-Waynesboro, PA""",5282,2.48118382446741,,,,146500,0.480109739368999,1.03448275862069,,,0.152073732718894,0,106
"City","Fairview","Fairview","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",5283,9.69894119147851,100,,,299700,1.14748565642929,13.5657446002274,0.0525058391725057,,0.0532663316582915,0.0566037735849057,63
"City","South Barrington","South Barrington","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5284,5.38844240336778,100,,,858300,2.43465807375582,-0.934903047091413,0.00633344984271234,,,,105
"City","North Franklin Township","North Franklin Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",5285,0.646766169154229,75,,,156900,0,-3.02843016069221,0.0118610579987253,,,,107
"City","Bithlo","Bithlo","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",5286,8.21916060722031,100,,,272000,0.628930817610063,8.40972499003587,0.0525551470588235,,0.115683229813665,0.0671140939597315,88
"City","Wilmore","Wilmore","KY","Lexington, KY","""Lexington-Fayette, KY""",5288,2.8281668580176,100,,,132900,0.30188679245283,0.529500756429652,0.0434612490594433,,0.0855263157894737,0.0576923076923077,88
"City","Le Ray","Le Ray","NY","Watertown, NY","""Watertown-Fort Drum, NY""",5289,3.03737721648169,100,,,165700,0.363416111447608,0.790754257907543,,,0.229452054794521,0.0447761194029851,140.5
"City","East Wenatchee Bench","East Wenatchee Bench","WA","Wenatchee, WA","""Wenatchee, WA""",5290,9.20270442658502,100,,,279700,-0.0357398141529664,7.53556324490581,0.0565176975330712,,0.0283270978086585,0.0283018867924528,80
"City","Jan-Phyl Village","Jan-Phyl Village","FL","Lakeland, FL","""Lakeland-Winter Haven, FL""",5292,9.40808776629672,66.67,,,103900,1.36585365853659,19.9769053117783,0.089143407122233,,,,94
"City","Jefferson","Jefferson","MD","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5293,5.01722158438576,,,,345200,0.700116686114352,2.86054827175209,0.0259791425260718,,0.0944333996023857,0.0105263157894737,92
"City","Leavenworth","Leavenworth","WA","Wenatchee, WA","""Wenatchee, WA""",5294,8.00612323000383,100,,,313200,1.26091173617847,9.6254812740637,0.0481896551724137,,0.0506134969325153,0.121212121212121,89
"City","Mount Pleasant","Mount Pleasant","PA","Pittsburgh, PA","""Pittsburgh, PA""",5296,6.81336905217502,100,,,100100,0.2002002002002,4.92662473794549,0.0273526473526473,,,,114.5
"City","Tarentum","Tarentum","PA","Pittsburgh, PA","""Pittsburgh, PA""",5297,7.06595228983289,,,,62800,0,13.1531531531532,0.0427866242038217,,0.109873793615442,0.0135135135135135,90
"City","West Newbury","West Newbury","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",5299,2.51179997448654,100,,15.674,564500,0.319886262662165,3.59699027344467,0.028503100088574,,0.0410783055198973,0.03125,73
"City","Sandown","Sandown","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",5301,7.72164816940936,100,,,261300,0.616095494801694,6.30593978844589,0.0320665901262915,,0.0917135961383749,0.0175438596491228,82
"City","Barton","Barton","NY","Binghamton, NY","""Binghamton, NY""",5303,3.41625207296849,100,,,112300,0.447227191413238,3.59778597785978,0.0157168299198576,,0.0975609756097561,0,120
"City","Towamensing Township","Towamensing Township","PA","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",5304,9.64663860186248,100,,,175500,0.573065902578797,8.87096774193548,0.0377549857549857,,,,137
"City","Newcastle","Newcastle","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",5305,4.45464982778416,50,,10.3228,575100,0,3.37947150817904,0.0501095461658843,,0.0543478260869565,0,67
"City","Gun Barrel City","Gun Barrel City","TX","Athens, TX","""Athens, TX""",5306,6.58502359994897,100,,,138400,0.0723065798987708,5.48780487804878,,,0.131764705882353,0.0267857142857143,138.5
"City","Taylor Mill","Taylor Mill","KY","Cincinnati, OH","""Cincinnati, OH-KY-IN""",5308,4.91389207807118,100,,,145900,0.620689655172414,6.10909090909091,0.030973269362577,,,,85
"City","Troy","Troy","TX","Killeen, TX","""Killeen-Temple, TX""",5310,4.34749330271718,,,,125800,-0.316957210776545,2.77777777777778,0.0430842607313195,,0.124365482233503,0,
"City","Clarksville","Clarksville","TX",,,5311,9.39405536420462,100,,,107200,1.41911069063387,4.58536585365854,,,0.0843373493975904,0,
"City","Hewitt","Hewitt","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5312,0.0969511417272611,88.89,18.2587,,224800,-0.486941124391324,-1.74825174825175,0.0129848754448398,,0.187126741871267,0.152482269503546,144
"City","Unionville","Unionville","NC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",5314,8.34800357188417,100,,,198300,0.916030534351145,6.4983888292159,0.040090771558245,,,,77
"City","West Penn Township","West Penn Township","PA","Pottsville, PA","""Pottsville, PA""",5315,5.66398775353999,,,,174500,0.345025876940771,-1.30090497737557,,,0.0801109694567178,0.0157686843566046,121.5
"City","Brunswick","Brunswick","MD","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5317,2.40209210358464,,,,186500,0.376749192680301,6.08646188850967,0.0328096514745309,,0.231770833333333,0.0337078651685393,92
"City","Harrington Park","Harrington Park","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5318,3.26699834162521,,,,605500,-0.411184210526316,-0.591035954687243,0.0211924029727497,,0.0361990950226244,0.03125,136
"City","Epsom","Epsom","NH","Concord, NH","""Concord, NH""",5319,1.15320831738742,66.67,,,222500,-0.268937696100403,-0.491949910554562,,,0.052924791086351,0.0526315789473684,93
"City","Prairie Grove","Prairie Grove","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5320,0.292129098099247,0,,,333600,0.330827067669173,1.61437709412123,0.0167625899280575,,,,102
"City","Ottawa Hills","Ottawa Hills","OH","Toledo, OH","""Toledo, OH""",5322,1.56907768848067,100,,,253800,0.0394166338194718,-0.587544065804935,0.00569345941686361,,,,91
"City","Ardsley","Ardsley","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",5323,7.68465365480291,,,,626000,0.529950216797816,7.67113863089095,0.0400111821086262,,0.0570539419087137,0.0181818181818182,133
"City","Harrisburg","Harrisburg","OR","Albany, OR","""Albany, OR""",5324,7.72547518816175,80,,14.8089,209100,0.916988416988417,12.2383252818035,,,0.0649122807017544,0,85
"City","Salem","Salem","UT","Provo, UT","""Provo-Orem, UT""",5325,9.55734149764,,,,295500,1.06019151846785,12.1442125237192,0.0382301184433165,,0.108108108108108,0.0142857142857143,
"City","Campobello","Campobello","SC","Spartanburg, SC","""Spartanburg, SC""",5326,5.49687460135221,66.67,,,163300,0.554187192118227,5.97014925373134,0.0386221677893448,,0.054639175257732,0.0188679245283019,95.5
"City","Woodbine","Woodbine","GA","St. Marys, GA","""St. Marys, GA""",5327,5.10651868860824,100,,,167400,0.0597728631201434,7.44544287548139,,,0.170320404721754,0.0099009900990099,101
"City","Canaan","Canaan","CT","Torrington, CT","""Torrington, CT""",5328,0.454139558617171,,,,197400,-0.0506329113924051,2.17391304347826,,,0.159960957765197,0.0830629983297026,129
"City","New London","New London","NH","Concord, NH","""Concord, NH""",5329,4.31049878811073,100,,,329400,-0.753238927387767,-0.302663438256659,,,0.0659025787965616,0,93
"City","Powder Springs","Powder Springs","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",5330,8.06097716545478,100,,,144100,0.628491620111732,10.4214559386973,0.0570090215128383,,0.125643405619779,0.0362659503022163,78
"City","Vail","Vail","CO","Edwards, CO","""Edwards, CO""",5331,2.28217884934303,50,,,817000,0.183936235438381,0.764676862358165,,,0.0746561886051081,0,105
"City","Sophia","Sophia","NC","Greensboro, NC","""Greensboro-High Point, NC""",5333,5.30042097206276,,,,127100,0.63341250989707,8.72540633019675,0.0342328874901652,,0.109118086696562,0.0273972602739726,83
